NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
EMBRYONIC SKELETAL SYSTEM DEVELOPMENT%GOBP%GO:0048706	EMBRYONIC SKELETAL SYSTEM DEVELOPMENT%GOBP%GO:0048706	Details ...	37	0.7223994	1.7765012	0.0	0.0020670295	0.021	1364	tags=49%, list=11%, signal=54%	
NEGATIVE REGULATION OF VIRAL PROCESS%GOBP%GO:0048525	NEGATIVE REGULATION OF VIRAL PROCESS%GOBP%GO:0048525	Details ...	62	0.6851579	1.7587457	0.0	0.0035425215	0.041	2314	tags=55%, list=18%, signal=66%	
BETA3 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA3 INTEGRIN CELL SURFACE INTERACTIONS	BETA3 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA3 INTEGRIN CELL SURFACE INTERACTIONS	Details ...	35	0.7182876	1.7576739	0.0	0.00327002	0.041	1955	tags=60%, list=15%, signal=71%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883	Details ...	20	0.75007254	1.7565775	0.0	0.003107046	0.042	2772	tags=75%, list=21%, signal=95%	
BETA1 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA1 INTEGRIN CELL SURFACE INTERACTIONS	BETA1 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA1 INTEGRIN CELL SURFACE INTERACTIONS	Details ...	56	0.69798696	1.756044	0.0	0.0029658403	0.043	1955	tags=61%, list=15%, signal=71%	
INTERFERON SIGNALING%REACTOME DATABASE ID RELEASE 83%913531	INTERFERON SIGNALING%REACTOME DATABASE ID RELEASE 83%913531	Details ...	153	0.655655	1.7560018	0.0	0.0027804752	0.043	2426	tags=48%, list=19%, signal=59%	
POSITIVE REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST%GOBP%GO:0002230	POSITIVE REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST%GOBP%GO:0002230	Details ...	17	0.7703217	1.7508601	0.0	0.0029659634	0.049	1173	tags=47%, list=9%, signal=52%	
RESPONSE TO INTERFERON-BETA%GOBP%GO:0035456	RESPONSE TO INTERFERON-BETA%GOBP%GO:0035456	Details ...	21	0.75617856	1.7506869	0.0	0.0028011876	0.049	2013	tags=62%, list=16%, signal=73%	
EXTRAFOLLICULAR B CELL ACTIVATION BY SARS-COV-2%WIKIPATHWAYS_20220510%WP5218%HOMO SAPIENS	EXTRAFOLLICULAR B CELL ACTIVATION BY SARS-COV-2%WIKIPATHWAYS_20220510%WP5218%HOMO SAPIENS	Details ...	24	0.7287152	1.7475872	0.0	0.0030180104	0.056	1918	tags=67%, list=15%, signal=78%	
EMBRYONIC SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048704	EMBRYONIC SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048704	Details ...	30	0.72734976	1.7464437	0.0	0.0029164911	0.057	1247	tags=47%, list=10%, signal=52%	
SKIN EPIDERMIS DEVELOPMENT%GOBP%GO:0098773	SKIN EPIDERMIS DEVELOPMENT%GOBP%GO:0098773		28	0.7234149	1.7346454	0.0	0.0040018493	0.082	1822	tags=61%, list=14%, signal=71%	
BURN WOUND HEALING%WIKIPATHWAYS_20220510%WP5055%HOMO SAPIENS	BURN WOUND HEALING%WIKIPATHWAYS_20220510%WP5055%HOMO SAPIENS		51	0.6897956	1.7341201	0.0	0.004044537	0.086	2522	tags=65%, list=20%, signal=80%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0019885	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0019885		19	0.74793947	1.7312297	0.0	0.004083571	0.091	2772	tags=74%, list=21%, signal=94%	
TYPE I INTERFERON INDUCTION AND SIGNALING DURING SARS-COV-2 INFECTION%WIKIPATHWAYS_20220510%WP4868%HOMO SAPIENS	TYPE I INTERFERON INDUCTION AND SIGNALING DURING SARS-COV-2 INFECTION%WIKIPATHWAYS_20220510%WP4868%HOMO SAPIENS		24	0.72991663	1.7284598	0.0	0.0042018457	0.098	1878	tags=54%, list=15%, signal=63%	
REGULATION OF PHAGOCYTOSIS%GOBP%GO:0050764	REGULATION OF PHAGOCYTOSIS%GOBP%GO:0050764		43	0.6960958	1.7264026	0.0	0.0043499726	0.106	2428	tags=63%, list=19%, signal=77%	
DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME%R-HSA-3906995.3	DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME%R-HSA-3906995.3		36	0.6965398	1.7188243	0.0	0.0052093416	0.129	1410	tags=50%, list=11%, signal=56%	
REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045069	REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045069		63	0.6723713	1.7187616	0.0	0.0050530243	0.13	2314	tags=48%, list=18%, signal=58%	
PID_INTEGRIN3_PATHWAY%MSIGDB_C2%PID_INTEGRIN3_PATHWAY	PID_INTEGRIN3_PATHWAY%MSIGDB_C2%PID_INTEGRIN3_PATHWAY		30	0.7112605	1.7161267	0.0	0.0053315912	0.143	1955	tags=57%, list=15%, signal=67%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002483	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002483		19	0.74793947	1.7160491	0.0	0.0051477435	0.143	2772	tags=74%, list=21%, signal=94%	
HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK	HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK		55	0.66969013	1.7100917	0.0	0.006129642	0.176	3288	tags=69%, list=25%, signal=92%	
ALLOGRAFT REJECTION%WIKIPATHWAYS_20220510%WP2328%HOMO SAPIENS	ALLOGRAFT REJECTION%WIKIPATHWAYS_20220510%WP2328%HOMO SAPIENS		33	0.69969136	1.7018571	0.0	0.0069844755	0.204	2383	tags=73%, list=18%, signal=89%	
PID_INTEGRIN1_PATHWAY%MSIGDB_C2%PID_INTEGRIN1_PATHWAY	PID_INTEGRIN1_PATHWAY%MSIGDB_C2%PID_INTEGRIN1_PATHWAY		42	0.68515706	1.6988822	0.0	0.0072913454	0.219	1955	tags=57%, list=15%, signal=67%	
RESPONSE TO TYPE II INTERFERON%GOBP%GO:0034341	RESPONSE TO TYPE II INTERFERON%GOBP%GO:0034341		48	0.67994815	1.6976471	0.0	0.0071902056	0.221	1626	tags=52%, list=13%, signal=59%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002		40	0.68684834	1.6975739	0.0	0.007007794	0.221	2850	tags=58%, list=22%, signal=74%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDBHALLMARK%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDBHALLMARK%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		131	0.6398954	1.696107	0.0	0.0071182568	0.23	2321	tags=54%, list=18%, signal=65%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474		29	0.7031225	1.6933126	0.0	0.007552264	0.246	2772	tags=59%, list=21%, signal=74%	
POSITIVE REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001912	POSITIVE REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001912		21	0.71843016	1.6870719	0.0	0.008310078	0.27	2446	tags=57%, list=19%, signal=70%	
CARDIAC CELL DEVELOPMENT%GOBP%GO:0055006	CARDIAC CELL DEVELOPMENT%GOBP%GO:0055006		24	0.7104141	1.6860294	0.0	0.008377494	0.278	1642	tags=58%, list=13%, signal=67%	
SODIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0035725	SODIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0035725		38	0.6824043	1.6851555	0.0	0.008340148	0.285	2475	tags=61%, list=19%, signal=75%	
HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE		114	0.6377148	1.6812984	0.0	0.009021554	0.308	2626	tags=55%, list=20%, signal=69%	
CARDIAC PROGENITOR DIFFERENTIATION%WIKIPATHWAYS_20220510%WP2406%HOMO SAPIENS	CARDIAC PROGENITOR DIFFERENTIATION%WIKIPATHWAYS_20220510%WP2406%HOMO SAPIENS		21	0.7099984	1.6797428	0.0	0.009163238	0.318	2193	tags=62%, list=17%, signal=74%	
POSITIVE REGULATION OF PHAGOCYTOSIS%GOBP%GO:0050766	POSITIVE REGULATION OF PHAGOCYTOSIS%GOBP%GO:0050766		30	0.6979808	1.6794888	0.0	0.008992128	0.319	2383	tags=63%, list=18%, signal=77%	
POSITIVE REGULATION OF CELL KILLING%GOBP%GO:0031343	POSITIVE REGULATION OF CELL KILLING%GOBP%GO:0031343		22	0.7061707	1.6721013	0.0	0.010277514	0.359	2446	tags=55%, list=19%, signal=67%	
ELASTIC FIBRE FORMATION%REACTOME%R-HSA-1566948.2	ELASTIC FIBRE FORMATION%REACTOME%R-HSA-1566948.2		31	0.6860762	1.6673903	0.0	0.01130216	0.393	2198	tags=61%, list=17%, signal=74%	
REGULATION OF VIRAL LIFE CYCLE%GOBP%GO:1903900	REGULATION OF VIRAL LIFE CYCLE%GOBP%GO:1903900		95	0.63817334	1.6652151	0.0	0.011556337	0.406	2766	tags=51%, list=21%, signal=64%	
REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001910	REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001910		31	0.6822541	1.6594859	0.0	0.01257317	0.442	2446	tags=55%, list=19%, signal=67%	
INTERLEUKIN-10 SIGNALING%REACTOME DATABASE ID RELEASE 83%6783783	INTERLEUKIN-10 SIGNALING%REACTOME DATABASE ID RELEASE 83%6783783		23	0.7061635	1.6589947	0.0	0.012410835	0.445	2383	tags=70%, list=18%, signal=85%	
COLLAGEN FORMATION%REACTOME DATABASE ID RELEASE 83%1474290	COLLAGEN FORMATION%REACTOME DATABASE ID RELEASE 83%1474290		58	0.65207547	1.650096	0.0	0.0150358025	0.513	2850	tags=66%, list=22%, signal=84%	
SKIN DEVELOPMENT%GOBP%GO:0043588	SKIN DEVELOPMENT%GOBP%GO:0043588		70	0.6449061	1.6465234	0.0	0.01591937	0.547	2179	tags=51%, list=17%, signal=62%	
REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME DATABASE ID RELEASE 83%381426	REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME DATABASE ID RELEASE 83%381426		75	0.63133776	1.6464758	0.0	0.015600984	0.547	2199	tags=47%, list=17%, signal=56%	
DEFENSE RESPONSE TO VIRUS%GOBP%GO:0051607	DEFENSE RESPONSE TO VIRUS%GOBP%GO:0051607		133	0.6211401	1.6463057	0.0	0.015333849	0.548	2347	tags=50%, list=18%, signal=60%	
REGULATION OF CELL KILLING%GOBP%GO:0031341	REGULATION OF CELL KILLING%GOBP%GO:0031341		38	0.6671921	1.6447678	0.0	0.015590281	0.558	2446	tags=55%, list=19%, signal=68%	
POSITIVE REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001916	POSITIVE REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001916		17	0.7208419	1.6431979	0.0	0.015818466	0.571	2446	tags=59%, list=19%, signal=72%	
REGULATION OF BIOLOGICAL PROCESS INVOLVED IN SYMBIOTIC INTERACTION%GOBP%GO:0043903	REGULATION OF BIOLOGICAL PROCESS INVOLVED IN SYMBIOTIC INTERACTION%GOBP%GO:0043903		33	0.674749	1.642478	0.0	0.015708718	0.573	2759	tags=61%, list=21%, signal=77%	
REGULATION OF VIRAL ENTRY INTO HOST CELL%GOBP%GO:0046596	REGULATION OF VIRAL ENTRY INTO HOST CELL%GOBP%GO:0046596		27	0.68511015	1.6422175	0.0	0.015566876	0.575	2759	tags=70%, list=21%, signal=89%	
CELLULAR RESPONSE TO TYPE II INTERFERON%GOBP%GO:0071346	CELLULAR RESPONSE TO TYPE II INTERFERON%GOBP%GO:0071346		34	0.66822827	1.6411991	0.0	0.015642008	0.584	1957	tags=53%, list=15%, signal=62%	
DEFENSE RESPONSE TO SYMBIONT%GOBP%GO:0140546	DEFENSE RESPONSE TO SYMBIONT%GOBP%GO:0140546		133	0.6211401	1.6409274	0.0	0.015471698	0.587	2347	tags=50%, list=18%, signal=60%	
BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME DATABASE ID RELEASE 83%2173782	BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME DATABASE ID RELEASE 83%2173782		21	0.69810236	1.6385493	0.0	0.015869597	0.6	1755	tags=52%, list=14%, signal=61%	
CELLULAR RESPONSE TO INTERFERON-BETA%GOBP%GO:0035458	CELLULAR RESPONSE TO INTERFERON-BETA%GOBP%GO:0035458		15	0.71841913	1.6375675	0.0	0.015919061	0.61	2013	tags=53%, list=16%, signal=63%	
ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES%REACTOME%R-HSA-2022090.3	ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES%REACTOME%R-HSA-2022090.3		39	0.66290194	1.6359352	0.0	0.015884398	0.615	2850	tags=69%, list=22%, signal=89%	
NEGATIVE REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904036	NEGATIVE REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904036		27	0.67277557	1.635743	0.0	0.015656425	0.617	2249	tags=48%, list=17%, signal=58%	
SODIUM ION TRANSPORT%GOBP%GO:0006814	SODIUM ION TRANSPORT%GOBP%GO:0006814		50	0.6492399	1.6349499	0.0	0.015738744	0.621	2475	tags=52%, list=19%, signal=64%	
PLURIPOTENT STEM CELL DIFFERENTIATION PATHWAY%WIKIPATHWAYS_20220510%WP2848%HOMO SAPIENS	PLURIPOTENT STEM CELL DIFFERENTIATION PATHWAY%WIKIPATHWAYS_20220510%WP2848%HOMO SAPIENS		20	0.7050408	1.6332405	0.0	0.016053874	0.636	1577	tags=65%, list=12%, signal=74%	
POSITIVE REGULATION OF AXONOGENESIS%GOBP%GO:0050772	POSITIVE REGULATION OF AXONOGENESIS%GOBP%GO:0050772		34	0.66608375	1.6314201	0.0	0.016312815	0.648	2838	tags=62%, list=22%, signal=79%	
NEGATIVE REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:2000352	NEGATIVE REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:2000352		17	0.724722	1.6298674	0.0	0.016518196	0.657	2249	tags=59%, list=17%, signal=71%	
CELL-SUBSTRATE JUNCTION ASSEMBLY%GOBP%GO:0007044	CELL-SUBSTRATE JUNCTION ASSEMBLY%GOBP%GO:0007044		24	0.6857792	1.6253233	0.0	0.017661158	0.687	1319	tags=29%, list=10%, signal=32%	
MODULATION BY SYMBIONT OF ENTRY INTO HOST%GOBP%GO:0052372	MODULATION BY SYMBIONT OF ENTRY INTO HOST%GOBP%GO:0052372		32	0.66942394	1.6220113	0.0	0.01853374	0.707	2759	tags=59%, list=21%, signal=75%	
CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0055013	CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0055013		19	0.7006903	1.616719	0.0	0.020413168	0.746	1642	tags=53%, list=13%, signal=60%	
POSITIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048639	POSITIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048639		49	0.6441057	1.6155231	0.0	0.02063321	0.752	2838	tags=61%, list=22%, signal=78%	
CALCIUM-ION REGULATED EXOCYTOSIS%GOBP%GO:0017156	CALCIUM-ION REGULATED EXOCYTOSIS%GOBP%GO:0017156		17	0.7055407	1.6154244	0.001004016	0.020366697	0.753	1779	tags=53%, list=14%, signal=61%	
CARDIAC VENTRICLE MORPHOGENESIS%GOBP%GO:0003208	CARDIAC VENTRICLE MORPHOGENESIS%GOBP%GO:0003208		29	0.6688446	1.6148207	0.0	0.020260883	0.757	3884	tags=83%, list=30%, signal=118%	
PHOSPHODIESTERASES IN NEURONAL FUNCTION%WIKIPATHWAYS_20220510%WP4222%HOMO SAPIENS	PHOSPHODIESTERASES IN NEURONAL FUNCTION%WIKIPATHWAYS_20220510%WP4222%HOMO SAPIENS		24	0.6860254	1.6115036	0.0	0.021489993	0.783	2231	tags=54%, list=17%, signal=65%	
EMBRYONIC EYE MORPHOGENESIS%GOBP%GO:0048048	EMBRYONIC EYE MORPHOGENESIS%GOBP%GO:0048048		16	0.7078238	1.6088002	0.0020100502	0.022319576	0.805	1591	tags=63%, list=12%, signal=71%	
CELL-SUBSTRATE JUNCTION ORGANIZATION%GOBP%GO:0150115	CELL-SUBSTRATE JUNCTION ORGANIZATION%GOBP%GO:0150115		25	0.66598827	1.6061376	0.001001001	0.023206986	0.821	1319	tags=28%, list=10%, signal=31%	
HALLMARK_ALLOGRAFT_REJECTION%MSIGDBHALLMARK%HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION%MSIGDBHALLMARK%HALLMARK_ALLOGRAFT_REJECTION		86	0.618312	1.6060839	0.0	0.022910738	0.821	3574	tags=63%, list=28%, signal=86%	
REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001914	REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001914		21	0.68963027	1.6060005	0.0	0.022648308	0.821	2446	tags=57%, list=19%, signal=70%	
HALLMARK_HYPOXIA%MSIGDBHALLMARK%HALLMARK_HYPOXIA	HALLMARK_HYPOXIA%MSIGDBHALLMARK%HALLMARK_HYPOXIA		120	0.6106968	1.605793	0.0	0.022495419	0.823	2826	tags=59%, list=22%, signal=75%	
REGULATION OF VIRAL PROCESS%GOBP%GO:0050792	REGULATION OF VIRAL PROCESS%GOBP%GO:0050792		112	0.6111279	1.6052188	0.0	0.022384508	0.825	2766	tags=46%, list=21%, signal=59%	
REGULATION OF HEART RATE BY CARDIAC CONDUCTION%GOBP%GO:0086091	REGULATION OF HEART RATE BY CARDIAC CONDUCTION%GOBP%GO:0086091		21	0.6808247	1.6045506	0.001003009	0.022464048	0.829	2295	tags=57%, list=18%, signal=69%	
PROSTAGLANDIN SIGNALING%WIKIPATHWAYS_20220510%WP5088%HOMO SAPIENS	PROSTAGLANDIN SIGNALING%WIKIPATHWAYS_20220510%WP5088%HOMO SAPIENS		19	0.69656265	1.6034333	0.0	0.022788815	0.839	2522	tags=68%, list=20%, signal=85%	
COLLAGEN BIOSYNTHESIS AND MODIFYING ENZYMES%REACTOME%R-HSA-1650814.4	COLLAGEN BIOSYNTHESIS AND MODIFYING ENZYMES%REACTOME%R-HSA-1650814.4		42	0.6394487	1.6013918	0.0	0.023459598	0.85	2723	tags=60%, list=21%, signal=75%	
EXTRACELLULAR MATRIX ORGANIZATION%REACTOME DATABASE ID RELEASE 83%1474244	EXTRACELLULAR MATRIX ORGANIZATION%REACTOME DATABASE ID RELEASE 83%1474244		185	0.5964891	1.6005563	0.0	0.023511095	0.853	2912	tags=52%, list=23%, signal=67%	
HALLMARK_APICAL_SURFACE%MSIGDBHALLMARK%HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE%MSIGDBHALLMARK%HALLMARK_APICAL_SURFACE		30	0.66062945	1.6003993	0.0	0.023263542	0.854	2417	tags=60%, list=19%, signal=74%	
PID_FRA_PATHWAY%MSIGDB_C2%PID_FRA_PATHWAY	PID_FRA_PATHWAY%MSIGDB_C2%PID_FRA_PATHWAY		28	0.6687466	1.5975448	0.0	0.024269663	0.871	2619	tags=61%, list=20%, signal=76%	
ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952	ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952		51	0.63979316	1.5943208	0.0	0.025484582	0.891	1394	tags=47%, list=11%, signal=53%	
REGULATION OF COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 83%977606	REGULATION OF COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 83%977606		17	0.696664	1.5913279	0.0	0.026694233	0.905	1158	tags=53%, list=9%, signal=58%	
POSITIVE REGULATION OF PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0062208	POSITIVE REGULATION OF PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0062208		36	0.64295167	1.5886782	0.0	0.027705742	0.911	2292	tags=50%, list=18%, signal=61%	
REGULATION OF TYPE II INTERFERON PRODUCTION%GOBP%GO:0032649	REGULATION OF TYPE II INTERFERON PRODUCTION%GOBP%GO:0032649		49	0.6349167	1.5884209	0.0	0.027593156	0.911	2626	tags=55%, list=20%, signal=69%	
MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME%R-HSA-2129379.1	MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME%R-HSA-2129379.1		22	0.6732101	1.5849283	0.0	0.029393818	0.927	2198	tags=55%, list=17%, signal=66%	
RETINOID METABOLIC PROCESS%GOBP%GO:0001523	RETINOID METABOLIC PROCESS%GOBP%GO:0001523		28	0.66583514	1.5842258	0.0	0.029550636	0.929	2943	tags=64%, list=23%, signal=83%	
CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:0055007	CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:0055007		30	0.65166104	1.5837342	0.0	0.029551895	0.933	1642	tags=47%, list=13%, signal=53%	
A6B1 AND A6B4 INTEGRIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%A6B1 AND A6B4 INTEGRIN SIGNALING	A6B1 AND A6B4 INTEGRIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%A6B1 AND A6B4 INTEGRIN SIGNALING		42	0.63987595	1.5835384	0.0	0.029316662	0.934	2647	tags=48%, list=20%, signal=60%	
EPITHELIAL CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT%GOBP%GO:0035850	EPITHELIAL CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT%GOBP%GO:0035850		18	0.691472	1.5820636	0.002006018	0.029841222	0.938	2696	tags=61%, list=21%, signal=77%	
CARDIAC CONDUCTION SYSTEM DEVELOPMENT%GOBP%GO:0003161	CARDIAC CONDUCTION SYSTEM DEVELOPMENT%GOBP%GO:0003161		17	0.6933724	1.5801136	0.0010121458	0.030533515	0.942	2560	tags=59%, list=20%, signal=73%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB%MSIGDBHALLMARK%HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB%MSIGDBHALLMARK%HALLMARK_TNFA_SIGNALING_VIA_NFKB		147	0.5928829	1.5800762	0.0	0.030222515	0.942	2856	tags=54%, list=22%, signal=68%	
